date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
20.10.2010 12:00,1.6
18.11.2010 12:00,0.8
15.12.2010 12:00,7.4
13.01.2011 12:00,9.3
16.02.2011 12:00,11.5
17.03.2011 12:00,11.8
20.04.2011 12:00,9.8
18.05.2011 12:00,7.9
17.06.2011 12:00,4.1
13.07.2011 12:00,3.4
22.08.2011 12:00,1.1
15.09.2011 12:00,0.4
17.11.2011 12:00,0.1
19.12.2011 12:00,8.4
19.01.2012 12:00,9.7
01.03.2012 12:00,13.4
15.03.2012 12:00,15.0
12.04.2012 12:00,13.4
09.05.2012 12:00,10.6
14.06.2012 12:00,7.2
11.07.2012 12:00,5.7
16.08.2012 12:00,2.7
13.09.2012 12:00,1.4
17.10.2012 12:00,0.5
15.11.2012 12:00,0.6
12.12.2012 12:00,7.8
23.01.2013 12:00,9.6
20.02.2013 12:00,10.5
20.03.2013 12:00,12.1
17.04.2013 12:00,13.1
15.05.2013 12:00,10.5
13.06.2013 12:00,8.8
17.07.2013 12:00,6.4
21.08.2013 12:00,4.0
18.09.2013 12:00,2.3
17.10.2013 12:00,1.4
21.11.2013 12:00,2.3
11.12.2013 12:00,8.6
22.01.2014 12:00,9.0
19.02.2014 12:00,10.2
12.03.2014 12:00,11.3
16.04.2014 12:00,9.2
14.05.2014 12:00,7.8
18.06.2014 12:00,6.0
16.07.2014 12:00,6.1
20.08.2014 12:00,1.8
16.10.2014 12:00,0.2
12.11.2014 12:00,0.2
10.12.2014 12:00,0.8
14.01.2015 12:00,9.0
12.02.2015 12:00,11.9
11.03.2015 12:00,12.4
09.04.2015 12:00,12.5
20.05.2015 12:00,9.5
18.06.2015 12:00,7.8
15.07.2015 12:00,6.0
12.08.2015 12:00,3.9
10.09.2015 12:00,3.2
15.10.2015 12:00,1.4
18.11.2015 12:00,0.8
16.12.2015 12:00,3.2
18.01.2016 12:00,8.9
17.02.2016 12:00,10.9
16.03.2016 12:00,12.0
13.04.2016 12:00,11.2
11.05.2016 12:00,9.3
09.06.2016 12:00,7.4
06.07.2016 12:00,6.0
10.08.2016 12:00,3.9
08.09.2016 12:00,2.3
13.10.2016 12:00,1.0
09.11.2016 12:00,0.8
14.12.2016 12:00,7.3
20.01.2017 12:00,11.2
16.02.2017 12:00,11.8
15.03.2017 12:00,12.3
12.04.2017 12:00,11.2
18.05.2017 12:00,8.6
14.06.2017 12:00,7.3
13.07.2017 12:00,5.4
16.08.2017 12:00,3.7
26.09.2017 12:00,1.6
12.10.2017 12:00,1.1
08.11.2017 12:00,0.8
13.12.2017 12:00,7.8
24.01.2018 12:00,11.2
08.02.2018 12:00,11.1
14.03.2018 12:00,12.2
11.04.2018 12:00,12.0
16.05.2018 12:00,10.0
13.06.2018 12:00,8.4
11.07.2018 12:00,6.6
16.08.2018 12:00,4.7
11.10.2018 12:00,2.7
07.11.2018 12:00,1.5
12.12.2018 12:00,4.2
16.01.2019 12:00,10.2
14.02.2019 12:00,11.5
20.03.2019 12:00,12.5
11.04.2019 12:00,11.9
16.05.2019 12:00,10.1
19.06.2019 12:00,8.1
17.07.2019 12:00,6.1
14.08.2019 12:00,3.9
12.09.2019 12:00,2.4
10.10.2019 12:00,1.3
11.12.2019 12:00,8.0
15.01.2020 12:00,9.7
12.02.2020 12:00,11.6
12.03.2020 12:00,12.4
09.04.2020 12:00,11.6
13.05.2020 12:00,9.7
16.06.2020 12:00,6.5
15.07.2020 12:00,4.6
12.08.2020 12:00,3.2
10.09.2020 12:00,1.7
15.10.2020 12:00,0.5
11.11.2020 12:00,0.2
09.12.2020 12:00,2.5
13.01.2021 12:00,10.1
17.02.2021 12:00,11.0
10.03.2021 12:00,11.9
15.04.2021 12:00,12.2
12.05.2021 12:00,10.7
16.06.2021 12:00,8.6
14.07.2021 12:00,7.2
11.08.2021 12:00,5.8
09.09.2021 12:00,4.1
07.10.2021 12:00,2.7
10.11.2021 12:00,2.0
15.12.2021 12:00,9.5
12.01.2022 12:00,11.2
24.02.2022 12:00,13.4
16.03.2022 12:00,14.2
14.04.2022 12:00,12.0
11.05.2022 12:00,11.1
15.06.2022 12:00,9.1
13.07.2022 12:00,7.4
10.08.2022 12:00,5.9
15.09.2022 12:00,4.0
13.10.2022 12:00,3.2
09.11.2022 12:00,2.5
14.12.2022 12:00,2.5
18.01.2023 12:00,9.6
09.02.2023 12:00,11.3
08.03.2023 12:00,12.0
06.04.2023 12:00,11.7
10.05.2023 12:00,10.4
14.06.2023 12:00,8.1
12.07.2023 12:00,6.5
16.08.2023 12:00,4.5
14.09.2023 12:00,3.7
12.10.2023 12:00,2.1
15.11.2023 12:00,3.7
13.12.2023 12:00,9.0
