date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
16.03.2016 12:00,5.36
13.04.2016 12:00,5.77
11.05.2016 12:00,5.98
09.06.2016 12:00,6.07
06.07.2016 12:00,6.17
10.08.2016 12:00,6.35
08.09.2016 12:00,6.36
13.10.2016 12:00,6.4
09.11.2016 12:00,6.42
14.12.2016 12:00,6.54
20.01.2017 12:00,3.76
16.02.2017 12:00,3.27
15.03.2017 12:00,4.43
12.04.2017 12:00,4.71
18.05.2017 12:00,4.95
14.06.2017 12:00,5.22
13.07.2017 12:00,5.48
16.08.2017 12:00,5.44
26.09.2017 12:00,5.55
12.10.2017 12:00,5.57
08.11.2017 12:00,5.64
13.12.2017 12:00,6.29
24.01.2018 12:00,5.17
08.02.2018 12:00,4.96
14.03.2018 12:00,3.67
11.04.2018 12:00,4.47
16.05.2018 12:00,4.99
13.06.2018 12:00,5.15
11.07.2018 12:00,5.13
16.08.2018 12:00,5.3
13.09.2018 12:00,5.36
11.10.2018 12:00,5.35
07.11.2018 12:00,5.45
12.12.2018 12:00,5.93
16.01.2019 12:00,5.42
14.02.2019 12:00,4.35
20.03.2019 12:00,5.6
11.04.2019 12:00,5.9
16.05.2019 12:00,7.73
19.06.2019 12:00,8.18
17.07.2019 12:00,7.96
14.08.2019 12:00,8.01
12.09.2019 12:00,8.02
10.10.2019 12:00,8.09
13.11.2019 12:00,8.04
11.12.2019 12:00,8.16
15.01.2020 12:00,6.34
12.02.2020 12:00,5.84
12.03.2020 12:00,6.23
09.04.2020 12:00,6.61
13.05.2020 12:00,6.77
16.06.2020 12:00,6.79
15.07.2020 12:00,6.84
12.08.2020 12:00,6.89
10.09.2020 12:00,6.93
15.10.2020 12:00,7.04
11.11.2020 12:00,7.03
09.12.2020 12:00,7.24
13.01.2021 12:00,5.36
17.02.2021 12:00,4.19
10.03.2021 12:00,4.76
15.04.2021 12:00,5.81
12.05.2021 12:00,6.58
16.06.2021 12:00,7.02
14.07.2021 12:00,7.24
11.08.2021 12:00,7.36
09.09.2021 12:00,7.4
07.10.2021 12:00,7.48
10.11.2021 12:00,7.74
15.12.2021 12:00,6.83
12.01.2022 12:00,5.63
24.02.2022 12:00,4.97
16.03.2022 12:00,5.04
14.04.2022 12:00,6.26
11.05.2022 12:00,6.52
15.06.2022 12:00,6.59
13.07.2022 12:00,6.61
10.08.2022 12:00,6.64
15.09.2022 12:00,6.66
13.10.2022 12:00,6.7
09.11.2022 12:00,6.7
14.12.2022 12:00,6.84
18.01.2023 12:00,6.72
09.02.2023 12:00,4.86
08.03.2023 12:00,4.78
06.04.2023 12:00,6.31
10.05.2023 12:00,6.56
14.06.2023 12:00,6.83
12.07.2023 12:00,6.96
16.08.2023 12:00,7.05
14.09.2023 12:00,7.16
12.10.2023 12:00,7.13
15.11.2023 12:00,8.03
13.12.2023 12:00,7.75
