date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
09.09.2021 12:00,11.8
07.10.2021 12:00,12.6
10.11.2021 12:00,21.1
16.03.2022 12:00,5.4
14.04.2022 12:00,1.8
11.05.2022 12:00,9.6
15.06.2022 12:00,8.7
13.07.2022 12:00,7.7
10.08.2022 12:00,9.5
15.09.2022 12:00,10.6
13.10.2022 12:00,14.1
09.11.2022 12:00,13.9
06.04.2023 12:00,2.6
10.05.2023 12:00,6.1
14.06.2023 12:00,5.5
12.07.2023 12:00,7.6
16.08.2023 12:00,11.6
14.09.2023 12:00,11.0
12.10.2023 12:00,12.5
15.11.2023 12:00,24.6
