date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
04.11.1992 12:00,7.4
02.12.1992 12:00,8.6
13.01.1993 12:00,9.1
04.02.1993 12:00,8.9
11.03.1993 12:00,8.4
08.04.1993 12:00,11.8
06.05.1993 12:00,11.2
27.06.1993 12:00,11.0
08.07.1993 12:00,8.6
05.08.1993 12:00,10.0
16.09.1993 12:00,8.4
21.10.1993 12:00,8.5
16.11.1993 12:00,8.3
09.12.1993 12:00,8.4
12.01.1994 12:00,8.8
08.02.1994 12:00,8.9
17.03.1994 12:00,13.8
13.04.1994 12:00,11.4
10.05.1994 12:00,10.8
15.06.1994 12:00,11.2
15.07.1994 12:00,8.9
17.08.1994 12:00,9.4
15.09.1994 12:00,8.0
16.09.1994 12:00,8.2
19.09.1994 12:00,7.6
12.10.1994 12:00,7.5
16.11.1994 12:00,7.3
14.12.1994 12:00,7.8
11.01.1995 12:00,7.8
08.02.1995 12:00,8.3
15.03.1995 12:00,8.9
04.04.1995 12:00,11.6
12.04.1995 12:00,11.8
17.05.1995 12:00,10.2
13.06.1995 12:00,9.0
12.07.1995 12:00,10.2
09.08.1995 12:00,9.6
14.09.1995 12:00,8.2
13.10.1995 12:00,10.8
16.11.1995 12:00,8.7
14.12.1995 12:00,8.6
18.01.1996 12:00,8.4
15.02.1996 12:00,8.8
21.03.1996 12:00,9.0
17.04.1996 12:00,13.0
14.05.1996 12:00,13.3
13.06.1996 12:00,9.8
10.07.1996 12:00,9.2
22.07.1996 12:00,10.4
06.08.1996 12:00,9.4
27.08.1996 12:00,8.6
13.09.1996 12:00,9.3
24.09.1996 12:00,8.4
04.10.1996 12:00,9.0
23.10.1996 12:00,8.7
07.11.1996 12:00,8.0
26.11.1996 12:00,9.2
12.12.1996 12:00,8.8
17.12.1996 12:00,9.0
10.01.1997 12:00,8.9
28.01.1997 12:00,8.0
20.02.1997 12:00,8.7
25.02.1997 12:00,10.0
13.03.1997 12:00,11.6
25.03.1997 12:00,11.0
10.04.1997 12:00,10.8
21.04.1997 12:00,9.4
07.05.1997 12:00,9.6
20.05.1997 12:00,9.0
05.06.1997 12:00,9.5
18.06.1997 12:00,8.6
03.07.1997 12:00,9.4
22.07.1997 12:00,10.0
07.08.1997 12:00,9.5
27.08.1997 12:00,8.7
11.09.1997 12:00,9.6
23.09.1997 12:00,8.9
09.10.1997 12:00,9.0
21.10.1997 12:00,8.5
06.11.1997 12:00,7.8
17.11.1997 12:00,7.9
09.12.1997 12:00,7.5
16.12.1997 12:00,8.1
15.01.1998 12:00,8.4
27.01.1998 12:00,7.8
12.02.1998 12:00,8.0
23.02.1998 12:00,9.2
13.03.1998 12:00,9.5
23.03.1998 12:00,8.6
09.04.1998 12:00,10.1
21.04.1998 12:00,10.8
07.05.1998 12:00,11.6
19.05.1998 12:00,10.4
05.06.1998 12:00,9.5
16.06.1998 12:00,9.1
02.07.1998 12:00,9.4
23.07.1998 12:00,9.9
13.08.1998 12:00,11.0
24.08.1998 12:00,10.4
10.09.1998 12:00,9.4
22.09.1998 12:00,8.4
09.10.1998 12:00,7.9
27.10.1998 12:00,7.9
06.11.1998 12:00,7.8
18.11.1998 12:00,8.4
11.12.1998 12:00,9.0
15.12.1998 12:00,8.7
14.01.1999 12:00,8.6
26.01.1999 12:00,7.4
18.02.1999 12:00,6.1
24.02.1999 12:00,6.2
23.03.1999 12:00,11.1
13.04.1999 12:00,12.6
27.04.1999 12:00,12.4
10.05.1999 12:00,11.1
26.05.1999 12:00,12.9
09.06.1999 12:00,11.5
23.06.1999 12:00,10.5
09.07.1999 12:00,10.7
11.08.1999 12:00,9.8
24.08.1999 12:00,11.6
09.09.1999 12:00,11.4
29.09.1999 12:00,8.8
05.10.1999 12:00,8.8
19.10.1999 12:00,9.8
09.11.1999 12:00,8.6
16.11.1999 12:00,8.6
01.12.1999 12:00,7.8
14.12.1999 12:00,8.4
11.01.2000 12:00,6.7
26.01.2000 12:00,5.5
08.02.2000 12:00,5.9
22.02.2000 12:00,6.4
07.03.2000 12:00,6.2
21.03.2000 12:00,8.4
03.04.2000 12:00,11.8
19.04.2000 12:00,11.1
02.05.2000 12:00,11.6
23.05.2000 12:00,9.9
06.06.2000 12:00,10.2
20.06.2000 12:00,11.5
11.07.2000 12:00,10.4
25.07.2000 12:00,9.8
08.08.2000 12:00,10.8
22.08.2000 12:00,11.6
05.09.2000 12:00,11.0
26.09.2000 12:00,10.0
10.10.2000 12:00,8.9
24.10.2000 12:00,9.2
08.11.2000 12:00,8.6
21.11.2000 12:00,8.4
05.12.2000 12:00,8.2
19.12.2000 12:00,8.1
09.01.2001 12:00,8.6
23.01.2001 12:00,9.4
06.02.2001 12:00,8.2
20.02.2001 12:00,10.1
06.03.2001 12:00,9.0
20.03.2001 12:00,12.0
03.04.2001 12:00,12.7
17.04.2001 12:00,11.8
03.05.2001 12:00,7.9
15.05.2001 12:00,10.7
08.06.2001 12:00,11.4
20.06.2001 12:00,10.2
17.07.2001 12:00,10.0
24.07.2001 12:00,10.5
07.08.2001 12:00,10.7
06.09.2001 12:00,9.4
11.09.2001 12:00,9.4
26.09.2001 12:00,9.0
12.10.2001 12:00,10.3
23.10.2001 12:00,8.4
06.11.2001 12:00,7.6
20.11.2001 12:00,8.1
04.12.2001 12:00,8.4
18.12.2001 12:00,8.0
08.01.2002 12:00,7.2
22.01.2002 12:00,6.5
04.02.2002 12:00,6.6
19.02.2002 12:00,7.1
06.03.2002 12:00,8.3
20.03.2002 12:00,13.3
02.04.2002 12:00,12.0
16.04.2002 12:00,11.0
06.05.2002 12:00,11.0
21.05.2002 12:00,12.1
07.06.2002 12:00,10.6
25.06.2002 12:00,12.8
09.07.2002 12:00,10.5
23.07.2002 12:00,9.7
09.08.2002 12:00,8.7
20.08.2002 12:00,9.6
03.09.2002 12:00,9.5
24.09.2002 12:00,8.9
08.10.2002 12:00,8.6
23.10.2002 12:00,7.9
05.11.2002 12:00,8.2
19.11.2002 12:00,8.4
04.12.2002 12:00,8.0
17.12.2002 12:00,7.4
07.01.2003 12:00,7.8
28.01.2003 12:00,7.2
04.02.2003 12:00,6.6
17.02.2003 12:00,4.9
10.03.2003 12:00,7.0
25.03.2003 12:00,10.8
07.04.2003 12:00,9.7
22.04.2003 12:00,13.5
05.05.2003 12:00,13.2
20.05.2003 12:00,11.8
02.06.2003 12:00,10.9
17.06.2003 12:00,9.1
14.07.2003 12:00,8.8
28.07.2003 12:00,9.0
11.08.2003 12:00,8.8
26.08.2003 12:00,8.0
10.09.2003 12:00,8.0
24.09.2003 12:00,8.2
09.10.2003 12:00,8.1
20.10.2003 12:00,8.6
04.11.2003 12:00,8.2
18.11.2003 12:00,7.8
03.12.2003 12:00,8.4
16.12.2003 12:00,8.0
13.01.2004 12:00,7.8
27.01.2004 12:00,7.4
10.02.2004 12:00,6.4
24.02.2004 12:00,6.6
09.03.2004 12:00,5.2
23.03.2004 12:00,8.6
05.04.2004 12:00,16.2
20.04.2004 12:00,11.4
04.05.2004 12:00,11.5
18.05.2004 12:00,10.0
02.06.2004 12:00,11.9
15.06.2004 12:00,9.6
13.07.2004 12:00,8.7
27.07.2004 12:00,9.4
10.08.2004 12:00,8.0
24.08.2004 12:00,8.6
07.09.2004 12:00,9.3
21.09.2004 12:00,7.5
05.10.2004 12:00,8.8
19.10.2004 12:00,8.4
02.11.2004 12:00,8.7
16.11.2004 12:00,8.1
30.11.2004 12:00,8.6
14.12.2004 12:00,8.0
18.01.2005 12:00,8.0
01.02.2005 12:00,7.4
15.02.2005 12:00,6.0
01.03.2005 12:00,3.9
14.03.2005 12:00,3.8
30.03.2005 12:00,9.2
11.04.2005 12:00,10.0
27.04.2005 12:00,10.9
09.05.2005 12:00,10.4
24.05.2005 12:00,10.2
08.06.2005 12:00,10.9
21.06.2005 12:00,9.8
13.07.2005 12:00,10.0
27.07.2005 12:00,9.8
10.08.2005 12:00,9.6
24.08.2005 12:00,8.6
06.09.2005 12:00,9.0
20.09.2005 12:00,7.6
04.10.2005 12:00,9.0
18.10.2005 12:00,8.7
09.11.2005 12:00,8.2
22.11.2005 12:00,7.8
05.12.2005 12:00,8.1
13.12.2005 12:00,7.7
10.01.2006 12:00,6.8
25.01.2006 12:00,4.8
06.02.2006 12:00,1.2
21.02.2006 12:00,1.8
07.03.2006 12:00,3.5
21.03.2006 12:00,5.3
03.04.2006 12:00,10.2
25.04.2006 12:00,14.0
08.05.2006 12:00,11.7
22.05.2006 12:00,10.0
07.06.2006 12:00,10.6
20.06.2006 12:00,10.0
18.07.2006 12:00,9.6
25.07.2006 12:00,10.2
08.08.2006 12:00,9.7
22.08.2006 12:00,8.6
05.09.2006 12:00,9.1
19.09.2006 12:00,8.7
04.10.2006 12:00,8.1
24.10.2006 12:00,8.1
07.11.2006 12:00,7.8
20.11.2006 12:00,8.4
19.12.2006 12:00,8.5
09.01.2007 12:00,7.7
23.01.2007 12:00,8.7
06.02.2007 12:00,8.2
28.02.2007 12:00,10.0
13.03.2007 12:00,10.5
26.03.2007 12:00,11.1
11.04.2007 12:00,12.9
23.04.2007 12:00,12.6
11.05.2007 12:00,11.9
21.05.2007 12:00,11.1
06.06.2007 12:00,10.4
18.06.2007 12:00,9.8
10.07.2007 12:00,10.3
23.07.2007 12:00,9.9
07.08.2007 12:00,9.5
20.08.2007 12:00,9.9
03.09.2007 12:00,10.3
17.09.2007 12:00,9.7
02.10.2007 12:00,8.9
15.10.2007 12:00,8.8
06.11.2007 12:00,8.4
19.11.2007 12:00,8.7
05.12.2007 12:00,8.4
18.12.2007 12:00,7.9
09.01.2008 12:00,8.4
21.01.2008 12:00,7.6
04.02.2008 12:00,8.0
18.02.2008 12:00,7.6
04.03.2008 12:00,9.5
17.03.2008 12:00,10.6
01.04.2008 12:00,15.5
14.04.2008 12:00,12.4
06.05.2008 12:00,12.5
19.05.2008 12:00,12.6
03.06.2008 12:00,10.4
16.06.2008 12:00,9.8
08.07.2008 12:00,10.5
21.07.2008 12:00,10.6
05.08.2008 12:00,10.4
18.08.2008 12:00,9.7
02.09.2008 12:00,9.8
15.09.2008 12:00,8.1
06.10.2008 12:00,8.4
20.10.2008 12:00,8.7
04.11.2008 12:00,8.3
17.11.2008 12:00,9.0
04.12.2008 12:00,9.0
15.12.2008 12:00,9.0
15.01.2009 12:00,8.1
26.01.2009 12:00,7.9
11.02.2009 12:00,8.1
23.02.2009 12:00,7.0
03.03.2009 12:00,8.1
10.03.2009 12:00,8.6
23.03.2009 12:00,10.8
06.04.2009 12:00,12.8
20.04.2009 12:00,12.0
05.05.2009 12:00,10.0
18.05.2009 12:00,11.5
02.06.2009 12:00,11.1
09.06.2009 12:00,9.9
15.06.2009 12:00,9.7
14.07.2009 12:00,10.9
27.07.2009 12:00,10.1
04.08.2009 12:00,9.4
11.08.2009 12:00,9.4
17.08.2009 12:00,9.6
08.09.2009 12:00,9.6
21.09.2009 12:00,8.8
06.10.2009 12:00,8.7
19.10.2009 12:00,7.6
09.11.2009 12:00,8.1
17.11.2009 12:00,8.0
01.12.2009 12:00,8.4
14.12.2009 12:00,8.9
12.01.2010 12:00,8.6
25.01.2010 12:00,8.1
09.02.2010 12:00,6.9
22.02.2010 12:00,7.8
09.03.2010 12:00,7.9
22.03.2010 12:00,10.6
09.04.2010 12:00,11.8
19.04.2010 12:00,12.6
04.05.2010 12:00,11.4
17.05.2010 12:00,11.3
08.06.2010 12:00,10.7
21.06.2010 12:00,10.6
14.07.2010 12:00,10.0
26.07.2010 12:00,9.5
10.08.2010 12:00,10.4
23.08.2010 12:00,9.6
07.09.2010 12:00,9.3
20.09.2010 12:00,9.4
07.10.2010 12:00,8.7
18.10.2010 12:00,8.2
10.11.2010 12:00,9.1
22.11.2010 12:00,8.9
06.12.2010 12:00,9.0
20.12.2010 12:00,10.9
13.01.2011 12:00,9.9
31.01.2011 12:00,8.5
04.02.2011 12:00,8.8
17.02.2011 12:00,10.5
28.02.2011 12:00,9.1
17.03.2011 12:00,14.3
28.03.2011 12:00,10.8
13.04.2011 12:00,12.5
26.04.2011 12:00,11.1
10.05.2011 12:00,11.1
23.05.2011 12:00,11.5
10.06.2011 12:00,10.2
20.06.2011 12:00,10.2
25.07.2011 12:00,10.2
11.08.2011 12:00,9.8
22.08.2011 12:00,9.6
12.09.2011 12:00,11.2
19.09.2011 12:00,8.9
06.10.2011 12:00,10.3
17.10.2011 12:00,9.3
09.11.2011 12:00,10.2
21.11.2011 12:00,10.1
29.11.2011 12:00,9.8
05.12.2011 12:00,9.5
19.12.2011 12:00,9.2
10.01.2012 12:00,9.4
23.01.2012 12:00,9.4
14.02.2012 12:00,7.0
27.02.2012 12:00,8.1
13.03.2012 12:00,8.8
26.03.2012 12:00,16.5
10.04.2012 12:00,10.5
23.04.2012 12:00,11.0
08.05.2012 12:00,10.2
21.05.2012 12:00,12.2
06.06.2012 12:00,9.6
18.06.2012 12:00,9.6
12.07.2012 12:00,9.7
23.07.2012 12:00,10.1
09.08.2012 12:00,10.3
20.08.2012 12:00,9.5
06.09.2012 12:00,8.8
17.09.2012 12:00,8.6
04.10.2012 12:00,9.5
22.10.2012 12:00,9.1
08.11.2012 12:00,8.7
19.11.2012 12:00,9.1
06.12.2012 12:00,8.7
17.12.2012 12:00,9.0
07.01.2013 12:00,9.0
20.01.2013 12:00,9.2
04.02.2013 12:00,9.2
17.02.2013 12:00,9.0
06.03.2013 12:00,9.6
24.03.2013 12:00,10.0
10.04.2013 12:00,10.8
21.04.2013 12:00,11.8
07.05.2013 12:00,11.8
20.05.2013 12:00,9.8
05.06.2013 12:00,11.6
16.06.2013 12:00,11.0
10.07.2013 12:00,10.9
21.07.2013 12:00,10.0
07.08.2013 12:00,9.0
18.08.2013 12:00,8.7
04.09.2013 12:00,8.8
15.09.2013 12:00,7.8
07.10.2013 12:00,8.1
20.10.2013 12:00,8.4
04.11.2013 12:00,8.3
17.11.2013 12:00,8.4
02.12.2013 12:00,8.1
15.12.2013 12:00,9.0
14.01.2014 12:00,8.6
27.01.2014 12:00,9.1
11.02.2014 12:00,9.0
25.02.2014 12:00,9.6
11.03.2014 12:00,10.6
25.03.2014 12:00,10.4
08.04.2014 12:00,11.6
22.04.2014 12:00,9.8
06.05.2014 12:00,10.0
19.05.2014 12:00,11.2
03.06.2014 12:00,10.9
16.06.2014 12:00,11.4
08.07.2014 12:00,9.7
21.07.2014 12:00,9.6
05.08.2014 12:00,9.5
25.08.2014 12:00,9.1
02.09.2014 12:00,8.4
09.09.2014 12:00,9.1
22.09.2014 12:00,9.2
09.10.2014 12:00,8.4
20.10.2014 12:00,9.6
06.11.2014 12:00,9.0
17.11.2014 12:00,9.0
02.12.2014 12:00,9.8
15.12.2014 12:00,9.3
15.01.2015 12:00,10.6
26.01.2015 12:00,9.5
10.02.2015 12:00,8.5
23.02.2015 12:00,9.4
10.03.2015 12:00,9.5
23.03.2015 12:00,11.8
08.04.2015 12:00,10.4
14.04.2015 12:00,11.4
27.04.2015 12:00,11.0
11.05.2015 12:00,11.0
26.05.2015 12:00,11.3
09.06.2015 12:00,10.3
22.06.2015 12:00,11.4
07.07.2015 12:00,9.8
27.07.2015 12:00,9.8
11.08.2015 12:00,8.9
24.08.2015 12:00,10.1
08.09.2015 12:00,9.1
21.09.2015 12:00,8.3
07.10.2015 12:00,9.2
19.10.2015 12:00,8.7
03.11.2015 12:00,9.4
16.11.2015 12:00,9.2
01.12.2015 12:00,9.6
14.12.2015 12:00,9.6
12.01.2016 12:00,9.2
25.01.2016 12:00,8.4
02.02.2016 12:00,8.6
23.02.2016 12:00,9.2
08.03.2016 12:00,8.6
21.03.2016 12:00,10.4
05.04.2016 12:00,10.7
18.04.2016 12:00,10.3
10.05.2016 12:00,9.9
23.05.2016 12:00,11.3
07.06.2016 12:00,11.7
20.06.2016 12:00,12.0
14.07.2016 12:00,10.0
25.07.2016 12:00,8.9
09.08.2016 12:00,7.8
22.08.2016 12:00,8.7
06.09.2016 12:00,8.4
19.09.2016 12:00,8.4
04.10.2016 12:00,7.6
17.10.2016 12:00,8.3
08.11.2016 12:00,7.7
21.11.2016 12:00,8.9
05.12.2016 12:00,8.4
19.12.2016 12:00,8.9
10.01.2017 12:00,7.1
23.01.2017 12:00,7.1
07.02.2017 12:00,7.1
20.02.2017 12:00,7.5
07.03.2017 12:00,9.1
20.03.2017 12:00,10.1
04.04.2017 12:00,11.5
24.04.2017 12:00,10.9
02.05.2017 12:00,10.3
22.05.2017 12:00,14.7
12.06.2017 12:00,10.0
19.06.2017 12:00,10.2
11.07.2017 12:00,11.3
24.07.2017 12:00,13.7
08.08.2017 12:00,10.1
21.08.2017 12:00,12.9
05.09.2017 12:00,11.3
18.09.2017 12:00,11.2
03.10.2017 12:00,9.5
24.10.2017 12:00,9.4
07.11.2017 12:00,9.0
20.11.2017 12:00,8.0
05.12.2017 12:00,9.6
18.12.2017 12:00,11.2
09.01.2018 12:00,9.4
22.01.2018 12:00,10.3
06.02.2018 12:00,8.0
19.02.2018 12:00,8.5
06.03.2018 12:00,8.2
20.03.2018 12:00,8.0
10.04.2018 12:00,12.5
23.04.2018 12:00,12.9
08.05.2018 12:00,10.0
22.05.2018 12:00,11.4
05.06.2018 12:00,9.3
19.06.2018 12:00,9.6
03.07.2018 12:00,8.5
23.07.2018 12:00,10.1
07.08.2018 12:00,10.3
20.08.2018 12:00,8.9
04.09.2018 12:00,8.0
17.09.2018 12:00,8.6
02.10.2018 12:00,7.9
15.10.2018 12:00,11.4
06.11.2018 12:00,8.2
19.11.2018 12:00,8.6
04.12.2018 12:00,8.2
17.12.2018 12:00,9.2
09.01.2019 12:00,10.3
22.01.2019 12:00,7.8
05.02.2019 12:00,7.0
19.02.2019 12:00,8.5
12.03.2019 12:00,10.5
20.03.2019 12:00,11.3
02.04.2019 12:00,9.8
16.04.2019 12:00,9.6
07.05.2019 12:00,9.6
21.05.2019 12:00,10.0
04.06.2019 12:00,10.1
17.06.2019 12:00,8.2
02.07.2019 12:00,8.2
23.07.2019 12:00,8.3
06.08.2019 12:00,7.7
27.08.2019 12:00,8.0
05.09.2019 12:00,7.8
17.09.2019 12:00,8.1
01.10.2019 12:00,8.8
15.10.2019 12:00,8.0
05.11.2019 12:00,8.1
19.11.2019 12:00,7.7
03.12.2019 12:00,7.7
17.12.2019 12:00,8.5
07.01.2020 12:00,8.0
21.01.2020 12:00,9.8
04.02.2020 12:00,6.2
18.02.2020 12:00,6.5
03.03.2020 12:00,10.5
16.03.2020 12:00,12.5
07.04.2020 12:00,11.4
05.05.2020 12:00,12.3
18.05.2020 12:00,10.1
02.06.2020 12:00,7.5
23.06.2020 12:00,7.5
07.07.2020 12:00,11.9
21.07.2020 12:00,9.8
05.08.2020 12:00,9.6
18.08.2020 12:00,8.5
01.09.2020 12:00,9.0
22.09.2020 12:00,8.8
06.10.2020 12:00,8.4
20.10.2020 12:00,8.2
10.11.2020 12:00,8.1
17.11.2020 12:00,12.2
01.12.2020 12:00,8.2
15.12.2020 12:00,8.1
12.01.2021 12:00,9.2
26.01.2021 12:00,8.6
02.02.2021 12:00,8.2
23.02.2021 12:00,8.7
09.03.2021 12:00,9.1
23.03.2021 12:00,9.9
14.04.2021 12:00,10.5
27.04.2021 12:00,11.3
04.05.2021 12:00,7.1
18.05.2021 12:00,9.2
08.06.2021 12:00,9.1
22.06.2021 12:00,9.0
06.07.2021 12:00,10.5
20.07.2021 12:00,10.1
03.08.2021 12:00,10.9
17.08.2021 12:00,10.0
31.08.2021 12:00,9.2
21.09.2021 12:00,8.8
05.10.2021 12:00,9.5
19.10.2021 12:00,10.6
09.11.2021 12:00,9.1
23.11.2021 12:00,9.3
30.11.2021 12:00,10.8
21.12.2021 12:00,9.4
11.01.2022 12:00,9.3
25.01.2022 12:00,8.8
08.02.2022 12:00,9.0
22.02.2022 12:00,9.5
08.03.2022 12:00,8.7
22.03.2022 12:00,20.6
05.04.2022 12:00,10.9
20.04.2022 12:00,9.5
03.05.2022 12:00,10.0
17.05.2022 12:00,7.3
31.05.2022 12:00,9.1
21.06.2022 12:00,7.0
06.07.2022 12:00,8.8
19.07.2022 12:00,7.7
03.08.2022 12:00,7.9
23.08.2022 12:00,6.9
06.09.2022 12:00,7.7
20.09.2022 12:00,8.3
04.10.2022 12:00,9.4
18.10.2022 12:00,7.5
08.11.2022 12:00,9.5
22.11.2022 12:00,9.7
05.12.2022 12:00,9.4
20.12.2022 12:00,9.3
11.01.2023 12:00,9.9
24.01.2023 12:00,8.2
07.02.2023 12:00,8.3
21.02.2023 12:00,9.2
07.03.2023 12:00,9.5
21.03.2023 12:00,10.8
18.04.2023 12:00,10.6
04.07.2023 12:00,9.6
18.07.2023 12:00,9.0
02.08.2023 12:00,8.9
22.08.2023 12:00,8.2
05.09.2023 12:00,8.6
19.09.2023 12:00,8.2
03.10.2023 12:00,9.3
24.10.2023 12:00,7.7
07.11.2023 12:00,8.8
21.11.2023 12:00,8.3
05.12.2023 12:00,8.7
19.12.2023 12:00,8.0
