date,temp_sensor,pH_sensor,ec_sensor,O2C_sensor
1981-07-02,14.6,8.18,277.8,9.97
1981-07-03,14.7,8.07,277.5,9.36
1981-07-04,15.8,8.17,272.3,9.26
1981-07-05,15.8,8.18,262.7,9.35
1981-07-06,15.8,8.24,263.1,9.77
1981-07-07,16.3,8.25,264.9,9.63
1981-07-08,16.9,8.25,267.0,9.24
1981-07-09,17.4,8.27,266.4,9.07
1981-07-10,17.8,8.23,263.9,8.97
1981-07-11,18.0,8.06,256.3,8.24
1981-07-12,18.3,8.07,247.4,8.11
1981-07-13,16.7,8.08,253.6,8.83
1981-07-14,16.4,8.1,259.9,9.25
1981-07-15,16.9,8.12,259.2,9.48
1981-07-16,16.7,8.13,258.5,9.53
1981-07-17,16.9,8.16,255.9,9.33
1981-07-18,16.6,8.18,246.0,9.01
1981-07-19,14.8,8.13,237.8,10.52
1981-07-20,13.9,8.09,238.3,11.14
1981-07-21,15.0,8.15,247.1,11.19
1981-07-22,15.7,8.21,243.4,10.8
1981-07-23,15.4,8.2,246.0,10.49
1981-07-24,15.4,8.24,251.0,10.41
1981-07-25,14.6,8.38,264.4,10.49
1981-07-26,14.8,8.47,259.8,10.27
1981-07-27,14.9,8.47,259.9,10.03
1981-07-28,15.2,8.44,266.1,9.72
1981-07-29,15.7,8.43,267.8,9.81
1981-07-30,16.1,8.39,270.2,9.44
1981-07-31,16.5,8.36,273.2,9.15
1981-08-01,17.0,8.35,275.5,8.95
1981-08-02,17.8,8.41,266.4,8.82
1981-08-03,18.0,8.44,262.0,8.88
1981-08-04,17.9,8.42,263.3,8.85
1981-08-05,18.0,8.39,265.7,8.86
1981-08-06,17.8,8.38,262.1,9.1
1981-08-07,18.2,8.36,256.9,9.02
1981-08-08,18.5,8.31,254.4,8.93
1981-08-09,18.3,8.26,249.4,9.12
1981-08-10,17.3,8.15,251.4,9.31
1981-08-11,16.6,8.19,251.7,9.39
1981-08-12,15.3,8.24,259.8,9.43
1981-08-13,15.8,8.28,260.7,9.26
1981-08-14,16.6,8.29,260.1,9.03
1981-08-15,16.4,8.33,256.9,9.21
1981-08-16,16.8,8.41,254.6,9.39
1981-08-17,17.6,8.41,255.7,9.12
1981-08-18,17.0,8.27,257.3,8.81
1981-08-19,15.9,8.34,254.5,9.34
1981-08-20,16.6,8.4,252.8,9.04
1981-08-21,16.8,8.33,252.5,8.72
1981-08-22,14.9,8.25,256.2,9.3
1981-08-23,14.6,8.3,255.1,9.57
1981-08-24,15.5,8.36,255.9,9.37
1981-08-25,15.6,8.33,258.9,9.31
1981-08-26,15.3,8.29,267.1,9.42
1981-08-27,15.4,8.33,267.3,9.49
1981-08-28,15.8,8.35,270.0,9.35
1981-08-29,16.1,8.37,267.5,9.21
1981-08-30,16.4,8.45,260.5,9.38
1981-08-31,16.4,8.41,266.1,9.2
1981-09-01,16.4,8.27,273.8,8.72
1981-09-02,16.6,8.27,276.0,8.65
1981-09-03,16.7,8.16,272.7,8.3
1981-09-04,16.7,8.15,275.4,8.21
1981-09-05,16.7,8.17,274.9,8.3
1981-09-06,16.5,8.26,270.3,8.72
1981-09-07,16.6,8.28,272.3,8.78
1981-09-08,16.9,8.19,279.3,8.52
1981-09-09,17.7,8.22,275.9,8.51
1981-09-10,17.7,8.15,274.7,8.17
1981-09-11,17.7,8.05,274.3,7.82
1981-09-12,17.6,8.02,271.3,7.73
1981-09-13,17.7,8.08,262.8,7.81
1981-09-14,17.6,8.16,266.3,8.07
1981-09-15,17.0,8.15,267.2,7.89
1981-09-16,16.8,8.25,261.7,8.04
1981-09-17,16.7,8.28,264.2,8.3
1981-09-18,16.9,8.3,262.9,8.24
1981-09-19,17.0,8.23,261.6,7.78
1981-09-20,17.3,8.29,256.0,7.97
1981-09-21,17.2,8.21,261.7,7.82
1981-09-22,17.0,8.17,267.0,7.8
1981-09-23,17.0,8.15,269.0,7.74
1981-09-24,16.5,8.14,267.6,7.95
1981-09-25,16.1,8.15,264.5,8.45
1981-09-26,15.3,8.19,265.0,8.74
1981-09-27,15.6,8.37,248.6,8.88
1981-09-28,15.3,8.26,259.4,8.65
1981-09-29,14.3,8.18,264.0,9.98
1981-09-30,14.0,8.17,264.7,10.01
1981-10-01,14.0,8.26,261.3,9.72
1981-10-02,14.1,8.17,265.0,8.78
1981-10-03,14.2,8.17,264.0,8.46
1981-10-04,14.0,8.14,265.7,8.49
1981-10-05,14.1,8.12,272.5,8.63
1981-10-06,14.3,8.13,276.9,8.75
1981-10-07,14.2,8.07,285.2,8.6
1981-10-08,14.4,8.1,284.2,8.64
1981-10-09,14.6,8.01,289.2,8.22
1981-10-10,14.2,8.01,292.4,8.34
1981-10-11,13.9,8.0,301.8,9.15
1981-10-12,13.5,7.99,302.2,9.95
1981-10-13,12.7,8.01,307.4,10.65
1981-10-14,12.1,8.0,294.0,10.91
1981-10-15,12.2,8.0,292.1,11.11
1981-10-16,12.6,8.01,297.0,11.04
1981-10-17,12.4,8.06,287.8,11.0
1981-10-18,12.4,8.06,291.1,10.44
1981-10-19,12.5,8.05,296.4,10.42
1981-10-20,12.5,8.03,296.5,9.94
1981-10-21,12.2,8.03,300.3,9.94
1981-10-22,11.7,8.02,300.7,10.23
1981-10-23,11.2,8.0,310.0,9.86
1981-10-24,11.0,8.01,296.7,9.58
1981-10-25,10.6,8.01,293.3,9.65
1981-10-26,10.5,8.01,301.9,9.82
1981-10-27,10.4,8.02,318.2,9.86
1981-10-28,10.3,8.02,322.0,10.24
1981-10-29,10.2,7.99,324.4,10.09
1981-10-30,10.3,7.96,317.4,9.95
1981-10-31,10.2,7.97,310.7,10.16
1981-11-01,10.7,7.91,304.6,9.86
1981-11-02,10.8,7.94,304.7,10.0
1981-11-03,10.8,7.98,307.9,10.36
1981-11-04,10.7,7.97,315.1,10.29
1981-11-05,10.7,7.94,313.4,10.01
1981-11-06,10.5,7.94,314.3,10.0
1981-11-07,10.1,7.93,313.8,9.96
1981-11-08,9.6,7.93,318.6,9.85
1981-11-09,9.2,7.95,321.8,10.03
1981-11-10,8.7,7.95,327.8,10.19
1981-11-11,8.4,7.95,327.3,10.19
1981-11-12,8.4,7.93,323.8,9.99
1981-11-13,8.5,7.93,330.3,10.05
1981-11-14,8.4,7.91,321.4,10.11
1981-11-15,8.5,7.86,314.5,10.0
1981-11-16,8.4,7.91,322.8,10.05
1981-11-17,8.0,7.94,338.7,10.11
1981-11-18,8.2,7.94,339.6,10.06
1981-11-19,8.2,7.93,327.3,10.02
1981-11-20,8.3,7.94,331.1,10.09
1981-11-21,8.3,7.93,331.5,10.12
1981-11-22,8.8,7.92,328.9,10.11
1981-11-23,8.9,7.92,327.5,10.06
1981-11-24,8.8,7.92,332.7,9.85
1981-11-25,8.6,7.96,331.8,9.96
1981-11-26,8.1,7.97,333.3,10.03
1981-11-27,8.2,7.95,335.3,9.92
1981-11-28,8.3,7.94,328.2,9.79
1981-11-29,7.8,7.96,325.6,9.98
1981-11-30,7.6,7.97,333.7,10.07
1981-12-01,7.1,7.91,331.3,9.97
1981-12-02,7.0,7.92,337.8,10.12
1981-12-03,6.9,7.9,343.6,10.09
1981-12-04,6.9,7.92,347.8,10.26
1981-12-05,7.2,7.92,345.7,10.15
1981-12-06,7.1,7.96,340.5,10.28
1981-12-07,6.9,7.98,341.1,10.42
1981-12-08,7.0,7.96,343.2,10.13
1981-12-09,6.7,,338.5,10.81
1981-12-10,6.6,,344.4,10.88
1981-12-11,6.9,,346.2,10.64
1981-12-12,6.7,,338.5,10.72
1981-12-13,6.4,,341.8,10.88
1981-12-14,6.2,,341.8,10.97
1981-12-15,5.9,,337.3,11.68
1981-12-16,5.9,,340.0,12.11
1981-12-17,5.9,,341.6,12.47
1981-12-18,5.9,,347.1,11.77
1981-12-19,5.7,8.01,352.4,11.44
1981-12-20,5.3,7.99,348.0,10.68
1981-12-21,5.5,7.97,350.8,10.36
1981-12-22,5.3,8.04,358.1,10.48
1981-12-23,5.2,8.05,360.2,10.42
1981-12-24,5.3,8.03,363.2,10.3
1981-12-25,5.5,7.99,367.4,10.19
1981-12-26,5.7,7.98,367.8,10.26
1981-12-27,5.5,8.0,369.1,10.26
1981-12-28,5.5,8.01,365.6,10.4
1981-12-29,5.2,8.02,362.2,10.42
1981-12-30,5.4,8.05,367.9,10.38
1981-12-31,5.7,8.04,357.1,10.4
1982-01-01,5.6,,353.3,10.48
1982-01-02,5.6,,361.9,10.41
1982-01-03,5.7,,373.8,10.26
1982-01-04,5.8,,372.8,10.17
1982-01-05,5.7,,364.2,10.36
1982-01-06,5.5,,349.7,11.15
1982-01-07,5.2,8.05,351.1,11.62
1982-01-08,4.7,,341.3,10.87
1982-01-09,4.6,,328.1,12.07
1982-01-10,5.0,,341.9,11.35
1982-01-11,5.2,,342.4,11.48
1982-01-12,5.5,,346.5,11.15
1982-01-13,5.3,,348.1,11.13
1982-01-14,5.2,8.03,348.4,11.03
1982-01-15,5.1,8.03,350.1,11.01
1982-01-16,5.2,8.05,352.8,10.95
1982-01-17,5.5,,345.8,10.73
1982-01-18,5.4,,352.0,10.89
1982-01-19,5.2,,358.1,10.94
1982-01-20,5.2,,356.3,10.98
1982-01-21,5.2,,359.0,10.95
1982-01-22,5.3,,353.4,10.87
1982-01-23,5.4,8.0,348.5,10.81
1982-01-24,5.6,7.96,343.3,10.77
1982-01-25,5.6,7.98,343.4,10.83
1982-01-26,5.2,8.01,348.2,10.91
1982-01-27,5.2,8.03,350.9,10.98
1982-01-28,5.1,8.04,349.3,11.06
1982-01-29,5.1,8.01,350.4,10.92
1982-01-30,5.4,8.0,339.0,10.98
1982-01-31,5.7,7.97,333.0,10.96
1982-02-01,5.6,7.96,339.2,10.87
1982-02-02,5.3,7.99,348.2,11.0
1982-02-03,5.3,8.03,353.6,11.12
1982-02-04,5.1,8.03,356.4,11.15
1982-02-05,5.2,8.01,362.4,10.99
1982-02-06,5.5,8.0,365.8,10.87
1982-02-07,5.7,8.0,363.5,10.98
1982-02-08,5.9,8.0,364.6,10.96
1982-02-09,5.7,8.0,371.1,10.94
1982-02-10,5.8,8.0,371.6,10.97
1982-02-11,6.0,8.0,370.7,10.95
1982-02-12,6.0,8.0,371.0,10.93
1982-02-13,6.0,8.0,369.0,10.9
1982-02-14,6.4,,362.9,10.67
1982-02-15,6.5,,362.1,10.55
1982-02-16,5.9,,364.6,10.69
1982-02-17,5.9,8.01,362.4,10.8
1982-02-18,5.9,,361.0,10.91
1982-02-19,6.0,,366.2,11.03
1982-02-20,5.8,7.97,373.9,10.98
1982-02-21,5.8,8.0,372.6,11.19
1982-02-22,5.8,7.99,372.3,11.08
1982-02-23,5.3,7.98,380.6,11.0
1982-02-24,5.3,8.0,381.7,11.22
1982-02-25,5.0,8.02,380.1,11.36
1982-02-26,4.9,8.03,379.9,11.5
1982-02-27,4.9,8.02,380.4,11.51
1982-02-28,5.0,8.0,382.7,11.49
1982-03-01,5.5,8.02,384.3,11.65
1982-03-02,5.1,8.04,383.6,11.62
1982-03-03,5.2,8.07,381.1,11.82
1982-03-04,5.5,8.07,380.5,11.71
1982-03-05,5.6,8.06,386.6,11.65
1982-03-06,5.8,8.08,388.1,11.83
1982-03-07,5.8,8.12,385.5,12.13
1982-03-08,6.5,8.09,382.5,12.07
1982-03-09,6.3,8.14,391.3,12.28
1982-03-10,6.1,8.18,391.2,12.41
1982-03-11,6.1,8.19,392.4,12.23
1982-03-12,5.9,8.21,392.4,12.38
1982-03-13,6.2,8.2,392.3,12.19
1982-03-14,6.5,8.22,390.4,12.45
1982-03-15,7.1,8.22,390.0,12.51
1982-03-16,6.3,8.17,396.1,12.01
1982-03-17,6.3,8.15,398.3,11.81
1982-03-18,6.1,8.16,393.5,11.99
1982-03-19,6.3,8.2,397.0,12.27
1982-03-20,6.5,8.12,396.1,11.54
1982-03-21,6.8,8.08,391.8,11.55
1982-03-22,6.8,8.12,392.7,11.72
1982-03-23,6.7,8.11,396.2,11.58
1982-03-24,6.7,8.09,391.9,11.57
1982-03-25,7.0,8.12,393.1,11.92
1982-03-26,7.3,8.15,392.6,12.1
1982-03-27,7.4,8.16,391.3,12.08
1982-03-28,8.3,8.22,383.1,12.53
1982-03-29,8.7,8.17,379.0,11.94
1982-03-30,7.7,8.13,383.2,11.21
1982-03-31,7.4,8.13,385.0,11.2
1982-04-01,7.6,8.12,388.9,11.27
1982-04-02,7.8,8.11,392.9,11.23
1982-04-03,7.7,8.07,387.4,11.01
1982-04-04,8.3,8.16,377.8,11.8
1982-04-05,9.0,8.2,372.8,11.91
1982-04-06,8.6,8.14,375.7,11.37
1982-04-07,8.7,8.13,365.9,11.24
1982-04-08,9.0,8.1,351.2,10.78
1982-04-09,9.1,8.02,329.7,10.36
1982-04-10,9.1,8.08,325.6,10.7
1982-04-11,8.5,8.02,326.0,10.72
1982-04-12,8.5,8.12,316.5,11.46
1982-04-13,8.1,8.12,329.4,11.46
1982-04-14,7.5,8.11,348.0,11.39
1982-04-15,7.4,8.13,355.4,11.53
1982-04-16,7.6,8.12,358.7,11.64
1982-04-17,8.1,8.12,359.2,11.59
1982-04-18,9.1,8.27,339.8,12.35
1982-04-19,9.5,8.27,336.8,12.05
1982-04-20,9.4,8.23,351.7,11.66
1982-04-21,9.7,8.26,348.9,11.77
1982-04-22,9.8,8.16,355.5,11.35
1982-04-23,9.8,8.11,358.6,11.35
1982-04-24,10.1,8.11,346.0,11.12
1982-04-25,9.8,8.12,342.2,11.03
1982-04-26,10.0,8.15,341.6,11.29
1982-04-27,9.3,8.08,353.6,11.24
1982-04-28,9.6,8.13,348.4,11.57
1982-04-29,10.3,8.15,348.6,11.31
1982-04-30,9.9,8.09,350.8,10.84
1982-05-01,9.8,8.08,350.0,10.69
1982-05-02,10.1,8.06,355.4,10.59
1982-05-03,10.2,8.07,357.7,10.58
1982-05-04,10.1,8.02,360.3,
1982-05-05,10.1,8.03,358.1,
1982-05-06,9.9,8.03,350.9,
1982-05-07,9.7,7.98,353.4,
1982-05-08,9.8,8.01,337.4,
1982-05-09,10.5,8.04,338.9,
1982-05-10,10.7,8.06,349.3,
1982-05-11,10.8,8.08,356.6,
1982-05-12,11.1,8.03,357.0,
1982-05-13,11.7,8.1,348.3,
1982-05-14,11.7,8.09,353.3,
1982-05-15,12.4,8.11,334.4,10.12
1982-05-16,13.1,8.15,311.9,10.12
1982-05-17,13.3,8.11,310.2,9.75
1982-05-18,13.4,8.09,310.5,9.89
1982-05-19,13.6,8.09,308.4,10.25
1982-05-20,13.9,8.06,300.1,10.38
1982-05-21,13.6,8.06,300.1,10.88
1982-05-22,13.4,8.08,301.6,10.92
1982-05-23,13.0,8.08,296.9,10.88
1982-05-24,12.3,8.0,302.2,11.16
1982-05-25,12.0,7.96,304.8,11.19
1982-05-26,12.3,8.02,308.4,10.84
1982-05-27,13.2,8.03,304.5,10.52
1982-05-28,13.6,8.03,305.7,10.52
1982-05-29,12.9,8.06,301.6,10.96
1982-05-30,12.7,8.06,287.4,10.76
1982-05-31,14.1,8.15,288.3,10.59
1982-06-01,13.9,8.05,299.2,10.91
1982-06-02,14.6,8.02,295.9,10.65
1982-06-03,15.6,8.02,293.1,10.34
1982-06-04,15.0,8.0,291.8,10.59
1982-06-05,15.2,8.01,288.9,10.54
1982-06-06,15.1,8.06,277.5,10.53
1982-06-07,14.0,8.03,283.8,10.98
1982-06-08,15.3,8.01,285.1,10.53
1982-06-09,15.6,7.98,285.5,10.46
1982-06-10,16.2,7.99,276.3,10.35
1982-06-11,15.5,7.96,281.5,10.58
1982-06-12,14.9,7.95,281.3,10.72
1982-06-13,13.8,7.93,282.5,11.14
1982-06-14,12.8,7.9,289.8,11.55
1982-06-15,12.6,7.92,288.8,11.53
1982-06-16,13.0,7.92,284.6,10.89
1982-06-17,13.7,7.92,282.6,10.33
1982-06-18,14.0,7.88,282.2,10.02
1982-06-19,14.3,7.91,279.1,9.75
1982-06-20,14.3,7.91,280.7,9.7
1982-06-21,14.0,7.9,284.0,10.0
1982-06-22,13.7,7.87,287.9,9.96
1982-06-23,14.3,7.79,280.6,10.4
1982-06-24,14.5,7.77,281.2,10.54
1982-06-25,14.6,7.86,282.8,10.83
1982-06-26,14.7,7.85,282.2,10.77
1982-06-27,14.3,7.79,285.5,10.87
1982-06-28,13.8,7.84,291.0,10.96
1982-06-29,14.1,7.87,281.6,10.76
1982-06-30,13.9,7.86,280.3,10.92
1982-07-01,13.5,7.91,287.4,11.11
1982-07-02,13.7,7.92,286.8,10.8
1982-07-03,15.3,7.99,281.7,10.18
1982-07-04,17.0,8.0,273.3,9.75
1982-07-05,16.4,7.96,269.8,10.05
1982-07-06,15.6,7.99,274.9,10.28
1982-07-07,15.2,8.01,280.3,10.23
1982-07-08,16.5,8.07,274.2,10.04
1982-07-09,16.0,8.08,274.1,10.11
1982-07-10,16.5,8.07,272.4,9.88
1982-07-11,18.6,8.06,264.6,9.16
1982-07-12,17.0,8.06,269.5,9.64
1982-07-13,16.8,8.05,271.7,9.68
1982-07-14,17.4,8.04,265.5,9.32
1982-07-15,18.1,8.03,264.2,9.2
1982-07-16,18.7,8.03,259.2,9.02
1982-07-17,18.5,8.04,258.0,8.96
1982-07-18,18.8,8.09,251.5,8.87
1982-07-19,18.1,8.0,256.9,8.93
1982-07-20,17.5,8.02,263.4,9.15
1982-07-21,17.4,8.02,266.4,9.17
1982-07-22,18.1,7.98,266.2,8.84
1982-07-23,18.5,8.02,262.3,8.73
1982-07-24,17.9,8.0,259.1,8.81
1982-07-25,16.7,7.93,252.1,9.46
1982-07-26,15.7,7.89,256.0,9.92
1982-07-27,15.4,7.93,264.6,9.83
1982-07-28,14.4,7.93,264.9,10.15
1982-07-29,14.4,7.92,272.8,10.09
1982-07-30,15.1,7.91,272.7,9.66
1982-07-31,15.7,7.94,270.9,9.3
1982-08-01,16.3,7.97,256.7,9.36
1982-08-02,16.5,8.01,257.1,9.47
1982-08-03,16.2,7.97,261.7,9.59
1982-08-04,16.0,7.94,262.9,9.68
1982-08-05,15.8,7.92,266.1,9.79
1982-08-06,15.8,7.97,271.3,9.76
1982-08-07,15.4,7.95,271.3,9.79
1982-08-08,15.5,8.0,269.8,9.78
1982-08-09,15.6,8.0,272.8,9.78
1982-08-10,15.9,8.0,274.0,9.57
1982-08-11,16.6,8.02,272.4,9.28
1982-08-12,16.2,8.0,277.7,9.25
1982-08-13,16.7,7.99,278.0,8.96
1982-08-14,17.7,8.01,271.6,8.58
1982-08-15,18.0,8.04,263.6,8.51
1982-08-16,17.4,7.97,266.8,8.83
1982-08-17,17.4,7.84,269.5,9.17
1982-08-18,17.1,7.84,269.3,9.39
1982-08-19,16.8,7.93,271.4,9.59
1982-08-20,16.1,7.88,271.4,9.81
1982-08-21,15.4,7.8,279.6,10.31
1982-08-22,14.4,7.88,290.9,10.27
1982-08-23,14.7,7.89,288.2,9.84
1982-08-24,15.3,7.89,290.6,9.35
1982-08-25,15.5,7.88,295.7,9.19
1982-08-26,15.6,7.87,295.1,8.9
1982-08-27,15.6,7.86,295.5,8.91
1982-08-28,15.8,7.89,281.0,8.58
1982-08-29,15.3,7.92,271.5,8.84
1982-08-30,14.6,7.89,289.6,9.36
1982-08-31,14.4,7.86,289.4,9.39
1982-09-01,14.4,7.83,282.7,9.23
1982-09-02,14.5,7.84,285.0,9.21
1982-09-03,15.0,7.94,283.9,9.33
